onset	duration	sample	type	value
0	0.001	1	New Segment	n/a
29.153	0.001	29154	Stimulus	S 40
33.777	0.001	33778	Stimulus	S 41
33.798	0.001	33799	Stimulus	S 44
35.84	0.001	35841	Stimulus	S  8
37.423	0.001	37424	Stimulus	S 23
38.055	0.001	38056	Stimulus	S 37
38.075	0.001	38076	Stimulus	S 38
39.679	0.001	39680	Stimulus	S  8
41.259	0.001	41260	Stimulus	S 22
42.215	0.001	42216	Stimulus	S 37
42.235	0.001	42236	Stimulus	S 38
43.518	0.001	43519	Stimulus	S  8
45.096	0.001	45097	Stimulus	S 22
45.75	0.001	45751	Stimulus	S 37
45.77	0.001	45771	Stimulus	S 38
47.356	0.001	47357	Stimulus	S  8
48.935	0.001	48936	Stimulus	S 24
49.574	0.001	49575	Stimulus	S 37
49.594	0.001	49595	Stimulus	S 38
51.19	0.001	51191	Stimulus	S  8
52.769	0.001	52770	Stimulus	S 23
53.366	0.001	53367	Stimulus	S 37
53.387	0.001	53388	Stimulus	S 38
55.031	0.001	55032	Stimulus	S  2
56.61	0.001	56611	Stimulus	S 17
57.206	0.001	57207	Stimulus	S 37
57.227	0.001	57228	Stimulus	S 38
58.87	0.001	58871	Stimulus	S  2
60.447	0.001	60448	Stimulus	S 19
60.95	0.001	60951	Stimulus	S 37
60.971	0.001	60972	Stimulus	S 38
62.702	0.001	62703	Stimulus	S  8
64.279	0.001	64280	Stimulus	S 23
64.87	0.001	64871	Stimulus	S 37
64.892	0.001	64893	Stimulus	S 38
66.535	0.001	66536	Stimulus	S  2
68.112	0.001	68113	Stimulus	S 18
68.982	0.001	68983	Stimulus	S 37
69.002	0.001	69003	Stimulus	S 38
70.371	0.001	70372	Stimulus	S  2
71.947	0.001	71948	Stimulus	S 20
73.014	0.001	73015	Stimulus	S 37
73.034	0.001	73035	Stimulus	S 39
76.017	0.001	76018	Stimulus	S  8
77.593	0.001	77594	Stimulus	S 24
78.246	0.001	78247	Stimulus	S 37
78.266	0.001	78267	Stimulus	S 38
79.847	0.001	79848	Stimulus	S  2
81.425	0.001	81426	Stimulus	S 17
82.07	0.001	82071	Stimulus	S 37
82.09	0.001	82091	Stimulus	S 38
83.679	0.001	83680	Stimulus	S  8
85.255	0.001	85256	Stimulus	S 21
85.798	0.001	85799	Stimulus	S 37
85.818	0.001	85819	Stimulus	S 38
87.508	0.001	87509	Stimulus	S  2
89.086	0.001	89087	Stimulus	S 19
89.494	0.001	89495	Stimulus	S 37
89.514	0.001	89515	Stimulus	S 38
