onset	duration	sample	type	value
0	0.001	1	New Segment	n/a
52.628	0.001	52629	Stimulus	S 40
61.236	0.001	61237	Stimulus	S 43
61.257	0.001	61258	Stimulus	S 44
61.797	0.001	61798	Stimulus	S 36
63.049	0.001	63050	Stimulus	S 38
63.583	0.001	63584	Stimulus	S 36
64.834	0.001	64835	Stimulus	S 38
65.366	0.001	65367	Stimulus	S 36
66.618	0.001	66619	Stimulus	S 38
67.15	0.001	67151	Stimulus	S 36
68.402	0.001	68403	Stimulus	S 38
68.936	0.001	68937	Stimulus	S 36
70.187	0.001	70188	Stimulus	S 38
70.722	0.001	70723	Stimulus	S 33
71.112	0.001	71113	Stimulus	S 38
72.484	0.001	72485	Stimulus	S 34
73.736	0.001	73737	Stimulus	S 38
74.274	0.001	74275	Stimulus	S 36
75.527	0.001	75528	Stimulus	S 38
76.059	0.001	76060	Stimulus	S 34
77.311	0.001	77312	Stimulus	S 38
77.843	0.001	77844	Stimulus	S 34
79.095	0.001	79096	Stimulus	S 38
79.63	0.001	79631	Stimulus	S 36
80.882	0.001	80883	Stimulus	S 38
81.414	0.001	81415	Stimulus	S 34
82.666	0.001	82667	Stimulus	S 38
83.199	0.001	83200	Stimulus	S 36
84.451	0.001	84452	Stimulus	S 38
84.984	0.001	84985	Stimulus	S 34
86.236	0.001	86237	Stimulus	S 38
86.77	0.001	86771	Stimulus	S 35
87.176	0.001	87177	Stimulus	S 38
88.531	0.001	88532	Stimulus	S 36
89.783	0.001	89784	Stimulus	S 38
90.323	0.001	90324	Stimulus	S 34
91.575	0.001	91576	Stimulus	S 38
92.108	0.001	92109	Stimulus	S 34
93.36	0.001	93361	Stimulus	S 38
93.893	0.001	93894	Stimulus	S 34
95.145	0.001	95146	Stimulus	S 38
95.678	0.001	95679	Stimulus	S 34
96.93	0.001	96931	Stimulus	S 38
97.464	0.001	97465	Stimulus	S 36
98.716	0.001	98717	Stimulus	S 38
99.247	0.001	99248	Stimulus	S 34
100.499	0.001	100500	Stimulus	S 38
101.033	0.001	101034	Stimulus	S 34
